PUBLISH_DATE,TRADING_NAME,BRAND_DESCRIPTION,PRODUCT_DESCRIPTION,PRODUCT_PRICE,ADDRESS,LOCATION,POSTCODE,AREA_DESCRIPTION,REGION_DESCRIPTION,
01/10/2022,7-Eleven Bassendean,7-Eleven,ULP,163.9,302-318 Collier Rd,BASSENDEAN,6054,North of River,Metro,
01/10/2022,7-Eleven Bassendean,7-Eleven,Brand Diesel,199.9,302-318 Collier Rd,BASSENDEAN,6054,North of River,Metro,
01/10/2022,7-Eleven Bassendean,7-Eleven,PULP,175.9,302-318 Collier Rd,BASSENDEAN,6054,North of River,Metro,
01/10/2022,7-Eleven Bassendean,7-Eleven,98 RON,183.9,302-318 Collier Rd,BASSENDEAN,6054,North of River,Metro,
01/10/2022,7-Eleven Bentley,7-Eleven,ULP,175.9,1133-1135 Albany Hwy,BENTLEY,6102,South of River,Metro,
01/10/2022,7-Eleven Bentley,7-Eleven,Brand Diesel,199.9,1133-1135 Albany Hwy,BENTLEY,6102,South of River,Metro,
01/10/2022,7-Eleven Bentley,7-Eleven,PULP,187.9,1133-1135 Albany Hwy,BENTLEY,6102,South of River,Metro,
01/10/2022,7-Eleven Bentley,7-Eleven,98 RON,195.9,1133-1135 Albany Hwy,BENTLEY,6102,South of River,Metro,
01/10/2022,7-Eleven Bibra Lake,7-Eleven,ULP,175.9,35 Port Kembla Dr,BIBRA LAKE,6163,South of River,Metro,
01/10/2022,7-Eleven Bibra Lake,7-Eleven,Brand Diesel,199.9,35 Port Kembla Dr,BIBRA LAKE,6163,South of River,Metro,
01/10/2022,7-Eleven Bibra Lake,7-Eleven,PULP,187.9,35 Port Kembla Dr,BIBRA LAKE,6163,South of River,Metro,
01/10/2022,7-Eleven Bibra Lake,7-Eleven,98 RON,195.9,35 Port Kembla Dr,BIBRA LAKE,6163,South of River,Metro,
01/10/2022,7-Eleven Booragoon,7-Eleven,ULP,175.9,492 Marmion St,BOORAGOON,6154,South of River,Metro,
01/10/2022,7-Eleven Booragoon,7-Eleven,Brand Diesel,201.9,492 Marmion St,BOORAGOON,6154,South of River,Metro,
01/10/2022,7-Eleven Booragoon,7-Eleven,PULP,187.9,492 Marmion St,BOORAGOON,6154,South of River,Metro,
01/10/2022,7-Eleven Booragoon,7-Eleven,98 RON,195.9,492 Marmion St,BOORAGOON,6154,South of River,Metro,
01/10/2022,7-Eleven Brabham,7-Eleven,ULP,163.9,3 Marvel Ent,BRABHAM,6055,East/Hills,Metro,
01/10/2022,7-Eleven Brabham,7-Eleven,Brand Diesel,199.9,3 Marvel Ent,BRABHAM,6055,East/Hills,Metro,
01/10/2022,7-Eleven Brabham,7-Eleven,PULP,175.9,3 Marvel Ent,BRABHAM,6055,East/Hills,Metro,
01/10/2022,7-Eleven Brabham,7-Eleven,98 RON,183.9,3 Marvel Ent,BRABHAM,6055,East/Hills,Metro,
01/10/2022,7-Eleven Busselton,7-Eleven,ULP,169.9,81-93 West St,BUSSELTON,6280,Busselton-Shire,South-West,
01/10/2022,7-Eleven Busselton,7-Eleven,Brand Diesel,205.9,81-93 West St,BUSSELTON,6280,Busselton-Shire,South-West,
01/10/2022,7-Eleven Busselton,7-Eleven,PULP,181.9,81-93 West St,BUSSELTON,6280,Busselton-Shire,South-West,
01/10/2022,7-Eleven Busselton,7-Eleven,98 RON,189.9,81-93 West St,BUSSELTON,6280,Busselton-Shire,South-West,
01/10/2022,7-Eleven Butler,7-Eleven,ULP,179.9,270 Butler Bvd,BUTLER,6036,North of River,Metro,
01/10/2022,7-Eleven Butler,7-Eleven,Brand Diesel,201.9,270 Butler Bvd,BUTLER,6036,North of River,Metro,
01/10/2022,7-Eleven Butler,7-Eleven,PULP,191.9,270 Butler Bvd,BUTLER,6036,North of River,Metro,
01/10/2022,7-Eleven Butler,7-Eleven,98 RON,199.9,270 Butler Bvd,BUTLER,6036,North of River,Metro,
01/10/2022,7-Eleven Byford South,7-Eleven,ULP,169.9,25 Abernethy Rd,BYFORD,6122,South of River,Metro,
01/10/2022,7-Eleven Byford South,7-Eleven,Brand Diesel,199.9,25 Abernethy Rd,BYFORD,6122,South of River,Metro,
01/10/2022,7-Eleven Byford South,7-Eleven,PULP,181.9,25 Abernethy Rd,BYFORD,6122,South of River,Metro,
01/10/2022,7-Eleven Byford South,7-Eleven,98 RON,189.9,25 Abernethy Rd,BYFORD,6122,South of River,Metro,
01/10/2022,7-Eleven Canning Vale,7-Eleven,ULP,169.9,Lot 322 Ranford Rd,CANNING VALE,6155,South of River,Metro,
01/10/2022,7-Eleven Canning Vale,7-Eleven,Brand Diesel,201.9,Lot 322 Ranford Rd,CANNING VALE,6155,South of River,Metro,
01/10/2022,7-Eleven Canning Vale,7-Eleven,PULP,181.9,Lot 322 Ranford Rd,CANNING VALE,6155,South of River,Metro,
01/10/2022,7-Eleven Canning Vale,7-Eleven,98 RON,189.9,Lot 322 Ranford Rd,CANNING VALE,6155,South of River,Metro,
01/10/2022,7-Eleven Carlisle,7-Eleven,ULP,163.9,232 Orrong Rd,CARLISLE,6101,South of River,Metro,
01/10/2022,7-Eleven Carlisle,7-Eleven,Brand Diesel,201.9,232 Orrong Rd,CARLISLE,6101,South of River,Metro,
01/10/2022,7-Eleven Carlisle,7-Eleven,PULP,175.9,232 Orrong Rd,CARLISLE,6101,South of River,Metro,
01/10/2022,7-Eleven Carlisle,7-Eleven,98 RON,183.9,232 Orrong Rd,CARLISLE,6101,South of River,Metro,
01/10/2022,7-Eleven Caversham,7-Eleven,ULP,169.9,2131 West Swan Rd,CAVERSHAM,6055,North of River,Metro,
01/10/2022,7-Eleven Caversham,7-Eleven,Brand Diesel,205.9,2131 West Swan Rd,CAVERSHAM,6055,North of River,Metro,
01/10/2022,7-Eleven Caversham,7-Eleven,PULP,181.9,2131 West Swan Rd,CAVERSHAM,6055,North of River,Metro,
01/10/2022,7-Eleven Caversham,7-Eleven,98 RON,189.9,2131 West Swan Rd,CAVERSHAM,6055,North of River,Metro,
01/10/2022,7-Eleven Cockburn Central,7-Eleven,ULP,165.9,814 North Lake Rd,COCKBURN CENTRAL,6164,South of River,Metro,
01/10/2022,7-Eleven Cockburn Central,7-Eleven,Brand Diesel,199.9,814 North Lake Rd,COCKBURN CENTRAL,6164,South of River,Metro,
01/10/2022,7-Eleven Cockburn Central,7-Eleven,PULP,177.9,814 North Lake Rd,COCKBURN CENTRAL,6164,South of River,Metro,
01/10/2022,7-Eleven Cockburn Central,7-Eleven,98 RON,185.9,814 North Lake Rd,COCKBURN CENTRAL,6164,South of River,Metro,
01/10/2022,7-Eleven Forrestdale,7-Eleven,ULP,163.9,2 Haydock St,FORRESTDALE,6112,South of River,Metro,
01/10/2022,7-Eleven Forrestdale,7-Eleven,Brand Diesel,199.9,2 Haydock St,FORRESTDALE,6112,South of River,Metro,
01/10/2022,7-Eleven Forrestdale,7-Eleven,PULP,175.9,2 Haydock St,FORRESTDALE,6112,South of River,Metro,
01/10/2022,7-Eleven Forrestdale,7-Eleven,98 RON,183.9,2 Haydock St,FORRESTDALE,6112,South of River,Metro,
01/10/2022,7-Eleven Gosnells,7-Eleven,ULP,169.9,303 Corfield St,GOSNELLS,6110,South of River,Metro,
01/10/2022,7-Eleven Gosnells,7-Eleven,Brand Diesel,203.9,303 Corfield St,GOSNELLS,6110,South of River,Metro,
01/10/2022,7-Eleven Gosnells,7-Eleven,PULP,181.9,303 Corfield St,GOSNELLS,6110,South of River,Metro,
01/10/2022,7-Eleven Gosnells,7-Eleven,98 RON,189.9,303 Corfield St,GOSNELLS,6110,South of River,Metro,
01/10/2022,7-Eleven Greenfields South,7-Eleven,ULP,167.9,13 Lakes Rd,GREENFIELDS,6210,Mandurah,Peel,
01/10/2022,7-Eleven Greenfields South,7-Eleven,Brand Diesel,203.9,13 Lakes Rd,GREENFIELDS,6210,Mandurah,Peel,
01/10/2022,7-Eleven Greenfields South,7-Eleven,PULP,179.9,13 Lakes Rd,GREENFIELDS,6210,Mandurah,Peel,
01/10/2022,7-Eleven Greenfields South,7-Eleven,98 RON,187.9,13 Lakes Rd,GREENFIELDS,6210,Mandurah,Peel,
01/10/2022,7-Eleven Greenfields,7-Eleven,ULP,165.9,1 Eaglemont St,GREENFIELDS,6210,Mandurah,Peel,
01/10/2022,7-Eleven Greenfields,7-Eleven,Brand Diesel,201.9,1 Eaglemont St,GREENFIELDS,6210,Mandurah,Peel,
01/10/2022,7-Eleven Greenfields,7-Eleven,PULP,177.9,1 Eaglemont St,GREENFIELDS,6210,Mandurah,Peel,
01/10/2022,7-Eleven Greenfields,7-Eleven,98 RON,185.9,1 Eaglemont St,GREENFIELDS,6210,Mandurah,Peel,
01/10/2022,7-Eleven Harrisdale,7-Eleven,ULP,169.9,120 Yellowwood Ave,HARRISDALE,6112,South of River,Metro,
01/10/2022,7-Eleven Harrisdale,7-Eleven,Brand Diesel,199.9,120 Yellowwood Ave,HARRISDALE,6112,South of River,Metro,
01/10/2022,7-Eleven Harrisdale,7-Eleven,PULP,181.9,120 Yellowwood Ave,HARRISDALE,6112,South of River,Metro,
01/10/2022,7-Eleven Harrisdale,7-Eleven,98 RON,189.9,120 Yellowwood Ave,HARRISDALE,6112,South of River,Metro,
01/10/2022,7-Eleven Haynes,7-Eleven,ULP,169.9,1256 Armadale Rd,ARMADALE,6112,South of River,Metro,
01/10/2022,7-Eleven Haynes,7-Eleven,Brand Diesel,199.9,1256 Armadale Rd,ARMADALE,6112,South of River,Metro,
01/10/2022,7-Eleven Haynes,7-Eleven,PULP,181.9,1256 Armadale Rd,ARMADALE,6112,South of River,Metro,
01/10/2022,7-Eleven Haynes,7-Eleven,98 RON,189.9,1256 Armadale Rd,ARMADALE,6112,South of River,Metro,
01/10/2022,7-Eleven Joondalup,7-Eleven,ULP,169.9,8 Buick Way,JOONDALUP,6027,North of River,Metro,
01/10/2022,7-Eleven Joondalup,7-Eleven,Brand Diesel,201.9,8 Buick Way,JOONDALUP,6027,North of River,Metro,
01/10/2022,7-Eleven Joondalup,7-Eleven,PULP,181.9,8 Buick Way,JOONDALUP,6027,North of River,Metro,
01/10/2022,7-Eleven Joondalup,7-Eleven,98 RON,189.9,8 Buick Way,JOONDALUP,6027,North of River,Metro,
01/10/2022,7-Eleven Kardinya,7-Eleven,ULP,169.9,1 South St,KARDINYA,6163,South of River,Metro,
01/10/2022,7-Eleven Kardinya,7-Eleven,Brand Diesel,199.9,1 South St,KARDINYA,6163,South of River,Metro,
01/10/2022,7-Eleven Kardinya,7-Eleven,PULP,181.9,1 South St,KARDINYA,6163,South of River,Metro,
01/10/2022,7-Eleven Kardinya,7-Eleven,98 RON,189.9,1 South St,KARDINYA,6163,South of River,Metro,
01/10/2022,7-Eleven Kelmscott Central,7-Eleven,ULP,169.9,4 Church St,KELMSCOTT,6111,South of River,Metro,
01/10/2022,7-Eleven Kelmscott Central,7-Eleven,Brand Diesel,199.9,4 Church St,KELMSCOTT,6111,South of River,Metro,
01/10/2022,7-Eleven Kelmscott Central,7-Eleven,PULP,181.9,4 Church St,KELMSCOTT,6111,South of River,Metro,
01/10/2022,7-Eleven Kelmscott Central,7-Eleven,98 RON,189.9,4 Church St,KELMSCOTT,6111,South of River,Metro,
01/10/2022,7-Eleven Kelmscott,7-Eleven,ULP,179.9,105 Champion Dr,KELMSCOTT,6111,South of River,Metro,
01/10/2022,7-Eleven Kelmscott,7-Eleven,Brand Diesel,199.9,105 Champion Dr,KELMSCOTT,6111,South of River,Metro,
01/10/2022,7-Eleven Kelmscott,7-Eleven,PULP,191.9,105 Champion Dr,KELMSCOTT,6111,South of River,Metro,
01/10/2022,7-Eleven Kelmscott,7-Eleven,98 RON,199.9,105 Champion Dr,KELMSCOTT,6111,South of River,Metro,
01/10/2022,7-Eleven Landsdale,7-Eleven,ULP,169.9,8 Mullingar Way,LANDSDALE,6065,North of River,Metro,
01/10/2022,7-Eleven Landsdale,7-Eleven,Brand Diesel,199.9,8 Mullingar Way,LANDSDALE,6065,North of River,Metro,
01/10/2022,7-Eleven Landsdale,7-Eleven,PULP,181.9,8 Mullingar Way,LANDSDALE,6065,North of River,Metro,
01/10/2022,7-Eleven Landsdale,7-Eleven,98 RON,189.9,8 Mullingar Way,LANDSDALE,6065,North of River,Metro,
01/10/2022,7-Eleven Maddington South,7-Eleven,ULP,169.9,1969 Albany Hwy,MADDINGTON,6109,South of River,Metro,
01/10/2022,7-Eleven Maddington South,7-Eleven,Brand Diesel,199.9,1969 Albany Hwy,MADDINGTON,6109,South of River,Metro,
01/10/2022,7-Eleven Maddington South,7-Eleven,PULP,181.9,1969 Albany Hwy,MADDINGTON,6109,South of River,Metro,
01/10/2022,7-Eleven Maddington South,7-Eleven,98 RON,189.9,1969 Albany Hwy,MADDINGTON,6109,South of River,Metro,
01/10/2022,7-Eleven Malaga,7-Eleven,ULP,169.9,650 Marshall Rd,MALAGA,6090,North of River,Metro,
01/10/2022,7-Eleven Malaga,7-Eleven,Brand Diesel,199.9,650 Marshall Rd,MALAGA,6090,North of River,Metro,
01/10/2022,7-Eleven Malaga,7-Eleven,PULP,181.9,650 Marshall Rd,MALAGA,6090,North of River,Metro,
01/10/2022,7-Eleven Malaga,7-Eleven,98 RON,189.9,650 Marshall Rd,MALAGA,6090,North of River,Metro,
01/10/2022,7-Eleven Malvern Springs,7-Eleven,ULP,169.9,324 The Broadway,ELLENBROOK,6069,North of River,Metro,
01/10/2022,7-Eleven Malvern Springs,7-Eleven,Brand Diesel,199.9,324 The Broadway,ELLENBROOK,6069,North of River,Metro,
01/10/2022,7-Eleven Malvern Springs,7-Eleven,PULP,181.9,324 The Broadway,ELLENBROOK,6069,North of River,Metro,
01/10/2022,7-Eleven Malvern Springs,7-Eleven,98 RON,189.9,324 The Broadway,ELLENBROOK,6069,North of River,Metro,
01/10/2022,7-Eleven Mandurah,7-Eleven,ULP,167.9,296 Pinjarra Rd,MANDURAH,6210,Mandurah,Peel,
01/10/2022,7-Eleven Mandurah,7-Eleven,Brand Diesel,201.9,296 Pinjarra Rd,MANDURAH,6210,Mandurah,Peel,
01/10/2022,7-Eleven Mandurah,7-Eleven,PULP,179.9,296 Pinjarra Rd,MANDURAH,6210,Mandurah,Peel,
01/10/2022,7-Eleven Mandurah,7-Eleven,98 RON,187.9,296 Pinjarra Rd,MANDURAH,6210,Mandurah,Peel,
01/10/2022,7-Eleven Middle Swan,7-Eleven,ULP,179.9,40-42 Great Northern Hwy,MIDDLE SWAN,6056,East/Hills,Metro,
01/10/2022,7-Eleven Middle Swan,7-Eleven,Brand Diesel,199.9,40-42 Great Northern Hwy,MIDDLE SWAN,6056,East/Hills,Metro,
01/10/2022,7-Eleven Middle Swan,7-Eleven,PULP,191.9,40-42 Great Northern Hwy,MIDDLE SWAN,6056,East/Hills,Metro,
01/10/2022,7-Eleven Middle Swan,7-Eleven,98 RON,199.9,40-42 Great Northern Hwy,MIDDLE SWAN,6056,East/Hills,Metro,
01/10/2022,7-Eleven Midland,7-Eleven,ULP,163.9,8 Clayton St,MIDLAND,6056,East/Hills,Metro,
01/10/2022,7-Eleven Midland,7-Eleven,Brand Diesel,199.9,8 Clayton St,MIDLAND,6056,East/Hills,Metro,
01/10/2022,7-Eleven Midland,7-Eleven,PULP,175.9,8 Clayton St,MIDLAND,6056,East/Hills,Metro,
01/10/2022,7-Eleven Midland,7-Eleven,98 RON,183.9,8 Clayton St,MIDLAND,6056,East/Hills,Metro,
01/10/2022,7-Eleven Midvale,7-Eleven,ULP,163.9,83 Farrall Rd,MIDVALE,6056,East/Hills,Metro,
01/10/2022,7-Eleven Midvale,7-Eleven,Brand Diesel,199.9,83 Farrall Rd,MIDVALE,6056,East/Hills,Metro,
01/10/2022,7-Eleven Midvale,7-Eleven,PULP,175.9,83 Farrall Rd,MIDVALE,6056,East/Hills,Metro,
01/10/2022,7-Eleven Midvale,7-Eleven,98 RON,183.9,83 Farrall Rd,MIDVALE,6056,East/Hills,Metro,
01/10/2022,7-Eleven Morley,7-Eleven,ULP,169.9,162 Russell St,MORLEY,6062,North of River,Metro,
01/10/2022,7-Eleven Morley,7-Eleven,Brand Diesel,199.9,162 Russell St,MORLEY,6062,North of River,Metro,
01/10/2022,7-Eleven Morley,7-Eleven,PULP,181.9,162 Russell St,MORLEY,6062,North of River,Metro,
01/10/2022,7-Eleven Morley,7-Eleven,98 RON,189.9,162 Russell St,MORLEY,6062,North of River,Metro,
01/10/2022,7-Eleven Queens Park,7-Eleven,ULP,169.9,235 Welshpool Rd,QUEENS PARK,6107,South of River,Metro,
01/10/2022,7-Eleven Queens Park,7-Eleven,Brand Diesel,199.9,235 Welshpool Rd,QUEENS PARK,6107,South of River,Metro,
01/10/2022,7-Eleven Queens Park,7-Eleven,PULP,181.9,235 Welshpool Rd,QUEENS PARK,6107,South of River,Metro,
01/10/2022,7-Eleven Queens Park,7-Eleven,98 RON,189.9,235 Welshpool Rd,QUEENS PARK,6107,South of River,Metro,
01/10/2022,7-Eleven Rockingham Central,7-Eleven,ULP,163.9,2 Sepia Ct,ROCKINGHAM,6168,South of River,Metro,
01/10/2022,7-Eleven Rockingham Central,7-Eleven,Brand Diesel,201.9,2 Sepia Ct,ROCKINGHAM,6168,South of River,Metro,
01/10/2022,7-Eleven Rockingham Central,7-Eleven,PULP,175.9,2 Sepia Ct,ROCKINGHAM,6168,South of River,Metro,
01/10/2022,7-Eleven Rockingham Central,7-Eleven,98 RON,183.9,2 Sepia Ct,ROCKINGHAM,6168,South of River,Metro,
01/10/2022,7-Eleven Rockingham,7-Eleven,ULP,173.9,129 Dixon Rd,EAST ROCKINGHAM,6168,South of River,Metro,
01/10/2022,7-Eleven Rockingham,7-Eleven,Brand Diesel,205.9,129 Dixon Rd,EAST ROCKINGHAM,6168,South of River,Metro,
01/10/2022,7-Eleven Rockingham,7-Eleven,PULP,185.9,129 Dixon Rd,EAST ROCKINGHAM,6168,South of River,Metro,
01/10/2022,7-Eleven Rockingham,7-Eleven,98 RON,193.9,129 Dixon Rd,EAST ROCKINGHAM,6168,South of River,Metro,
01/10/2022,7-Eleven Southern River,7-Eleven,ULP,173.9,481 Balfour St,SOUTHERN RIVER,6110,South of River,Metro,
01/10/2022,7-Eleven Southern River,7-Eleven,Brand Diesel,201.9,481 Balfour St,SOUTHERN RIVER,6110,South of River,Metro,
01/10/2022,7-Eleven Southern River,7-Eleven,PULP,185.9,481 Balfour St,SOUTHERN RIVER,6110,South of River,Metro,
01/10/2022,7-Eleven Southern River,7-Eleven,98 RON,193.9,481 Balfour St,SOUTHERN RIVER,6110,South of River,Metro,
01/10/2022,7-Eleven Stirling,7-Eleven,ULP,169.9,377 Wanneroo Rd,BALCATTA,6021,North of River,Metro,
01/10/2022,7-Eleven Stirling,7-Eleven,Brand Diesel,203.9,377 Wanneroo Rd,BALCATTA,6021,North of River,Metro,
01/10/2022,7-Eleven Stirling,7-Eleven,PULP,181.9,377 Wanneroo Rd,BALCATTA,6021,North of River,Metro,
01/10/2022,7-Eleven Stirling,7-Eleven,98 RON,189.9,377 Wanneroo Rd,BALCATTA,6021,North of River,Metro,
01/10/2022,7-Eleven Success,7-Eleven,ULP,169.9,660 Beeliar Dr,SUCCESS,6164,South of River,Metro,
01/10/2022,7-Eleven Success,7-Eleven,Brand Diesel,203.9,660 Beeliar Dr,SUCCESS,6164,South of River,Metro,
01/10/2022,7-Eleven Success,7-Eleven,PULP,181.9,660 Beeliar Dr,SUCCESS,6164,South of River,Metro,
01/10/2022,7-Eleven Success,7-Eleven,98 RON,189.9,660 Beeliar Dr,SUCCESS,6164,South of River,Metro,
01/10/2022,7-Eleven Thornlie,7-Eleven,ULP,169.9,125 Murdoch Rd,THORNLIE,6108,South of River,Metro,
01/10/2022,7-Eleven Thornlie,7-Eleven,Brand Diesel,201.9,125 Murdoch Rd,THORNLIE,6108,South of River,Metro,
01/10/2022,7-Eleven Thornlie,7-Eleven,PULP,181.9,125 Murdoch Rd,THORNLIE,6108,South of River,Metro,
01/10/2022,7-Eleven Thornlie,7-Eleven,98 RON,189.9,125 Murdoch Rd,THORNLIE,6108,South of River,Metro,
01/10/2022,7-Eleven Treendale,7-Eleven,ULP,174.7,147-149 Grand Ent,AUSTRALIND,6233,Harvey,South-West,
01/10/2022,7-Eleven Treendale,7-Eleven,Brand Diesel,205.5,147-149 Grand Ent,AUSTRALIND,6233,Harvey,South-West,
01/10/2022,7-Eleven Treendale,7-Eleven,PULP,186.7,147-149 Grand Ent,AUSTRALIND,6233,Harvey,South-West,
01/10/2022,7-Eleven Treendale,7-Eleven,98 RON,194.7,147-149 Grand Ent,AUSTRALIND,6233,Harvey,South-West,
01/10/2022,7-Eleven Wangara,7-Eleven,ULP,169.9,79 Gnangara Rd,WANGARA,6065,North of River,Metro,
01/10/2022,7-Eleven Wangara,7-Eleven,Brand Diesel,199.9,79 Gnangara Rd,WANGARA,6065,North of River,Metro,
01/10/2022,7-Eleven Wangara,7-Eleven,PULP,181.9,79 Gnangara Rd,WANGARA,6065,North of River,Metro,
01/10/2022,7-Eleven Wangara,7-Eleven,98 RON,189.9,79 Gnangara Rd,WANGARA,6065,North of River,Metro,
01/10/2022,7-Eleven Wanneroo South,7-Eleven,ULP,169.9,929-931 Wanneroo Rd,WANNEROO,6065,North of River,Metro,
01/10/2022,7-Eleven Wanneroo South,7-Eleven,Brand Diesel,199.7,929-931 Wanneroo Rd,WANNEROO,6065,North of River,Metro,
01/10/2022,7-Eleven Wanneroo South,7-Eleven,PULP,181.9,929-931 Wanneroo Rd,WANNEROO,6065,North of River,Metro,
01/10/2022,7-Eleven Wanneroo South,7-Eleven,98 RON,189.9,929-931 Wanneroo Rd,WANNEROO,6065,North of River,Metro,
01/10/2022,7-Eleven Wanneroo,7-Eleven,ULP,169.9,990 Wanneroo Rd,WANNEROO,6065,North of River,Metro,
01/10/2022,7-Eleven Wanneroo,7-Eleven,Brand Diesel,199.7,990 Wanneroo Rd,WANNEROO,6065,North of River,Metro,
01/10/2022,7-Eleven Wanneroo,7-Eleven,PULP,181.9,990 Wanneroo Rd,WANNEROO,6065,North of River,Metro,
01/10/2022,7-Eleven Wanneroo,7-Eleven,98 RON,189.9,990 Wanneroo Rd,WANNEROO,6065,North of River,Metro,
01/10/2022,7-Eleven Wattle Grove,7-Eleven,ULP,169.9,332 Hale Rd,WATTLE GROVE,6107,East/Hills,Metro,
01/10/2022,7-Eleven Wattle Grove,7-Eleven,Brand Diesel,199.9,332 Hale Rd,WATTLE GROVE,6107,East/Hills,Metro,
01/10/2022,7-Eleven Wattle Grove,7-Eleven,PULP,181.9,332 Hale Rd,WATTLE GROVE,6107,East/Hills,Metro,
01/10/2022,7-Eleven Wattle Grove,7-Eleven,98 RON,189.9,332 Hale Rd,WATTLE GROVE,6107,East/Hills,Metro,
01/10/2022,Ampol Albany Diesel Stop,Ampol,ULP,167.9,634 Menang Dr,WILLYUNG,6330,Albany,Great Southern,
01/10/2022,Ampol Albany Diesel Stop,Ampol,Brand Diesel,200.9,634 Menang Dr,WILLYUNG,6330,Albany,Great Southern,
01/10/2022,Ampol Albany Diesel Stop,Ampol,Diesel,197.9,634 Menang Dr,WILLYUNG,6330,Albany,Great Southern,
01/10/2022,Ampol Bibra Lake Diesel Stop,Ampol,ULP,173.9,5 Cocos Dr,BIBRA LAKE,6163,South of River,Metro,
01/10/2022,Ampol Bibra Lake Diesel Stop,Ampol,Brand Diesel,204.9,5 Cocos Dr,BIBRA LAKE,6163,South of River,Metro,
01/10/2022,Ampol Bibra Lake Diesel Stop,Ampol,Diesel,201.9,5 Cocos Dr,BIBRA LAKE,6163,South of River,Metro,
01/10/2022,Ampol Bibra Lake Diesel Stop,Ampol,98 RON,196.9,5 Cocos Dr,BIBRA LAKE,6163,South of River,Metro,
01/10/2022,Ampol Bridgetown Diesel Stop,Ampol,ULP,173.9,1 Spencer St,BRIDGETOWN,6255,B-Town/G-Bushes,South-West,
01/10/2022,Ampol Bridgetown Diesel Stop,Ampol,Diesel,207.9,1 Spencer St,BRIDGETOWN,6255,B-Town/G-Bushes,South-West,
01/10/2022,Ampol Collie,Ampol,ULP,172.9,124 Throssell St,COLLIE,6225,Collie,South-West,
01/10/2022,Ampol Collie,Ampol,Diesel,206.9,124 Throssell St,COLLIE,6225,Collie,South-West,
01/10/2022,Ampol Collie,Ampol,LPG,130.9,124 Throssell St,COLLIE,6225,Collie,South-West,
01/10/2022,Ampol Collie,Ampol,98 RON,199.9,124 Throssell St,COLLIE,6225,Collie,South-West,
